LineId,Content,EventId,EventTemplate,ParameterList
967,"03-17 16:15:07.847  1702  8671 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:07.847', '8671', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
968,"03-17 16:15:07.847  1702  8671 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:07.847', '8671', 'Acquiring']"
969,"03-17 16:15:07.853  1702  2395 D PowerManagerService: acquire lock=120758482, flags=0x1, tag=""RILJ_ACK_WL"", name=com.android.phone, ws=null, uid=1001, pid=2626",a48102ec,"03-17 <*> 1702 <*> D PowerManagerService: acquire <*> flags=0x1, <*> <*> ws=null, <*> <*>","['16:15:07.853', '2395', 'lock=120758482,', 'tag=""RILJ_ACK_WL"", name=com.android.phone,', 'uid=1001, pid=2626']"
970,"03-17 16:15:07.854  1702  2395 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:07.854', '2395', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
971,"03-17 16:15:07.856  1702  3137 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:07.856', '3137', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
972,"03-17 16:15:07.859  1702 17621 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:07.859', '17621', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
973,"03-17 16:15:07.861  1702  1736 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:07.861', '1736', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
974,"03-17 16:15:07.862  1702 27353 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:07.862', '27353', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
975,"03-17 16:15:07.902  1702  2555 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:07.902', '2555', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
976,03-17 16:15:07.969  2626  2838 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:07.969', '2838']"
977,03-17 16:15:07.969  2626  2838 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:07.969', '2838', 'ret:false']"
978,03-17 16:15:08.022  2626  2839 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:08.022', '2839']"
979,03-17 16:15:08.023  2626  2839 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:08.023', '2839', 'ret:false']"
980,"03-17 16:15:08.055  1702  3694 D PowerManagerService: release:lock=120758482, flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626",2d72b5d6,"03-17 <*> 1702 <*> D PowerManagerService: <*> flg=0x0, tag=""RILJ_ACK_WL"", name=com.android.phone"", ws=null, uid=1001, pid=2626","['16:15:08.055', '3694', 'release:lock=120758482,']"
981,"03-17 16:15:08.056  1702  3694 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:08.056', '3694', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
982,"03-17 16:15:08.056  1702  3694 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:08.056', '3694', 'Releasing']"
983,03-17 16:15:08.059  3664  3807 D TelephonyManager: getNeighboringCellInfo calling app is com.amap.android.ams,3d86043f,03-17 <*> 3664 3807 D TelephonyManager: getNeighboringCellInfo calling app is com.amap.android.ams,['16:15:08.059']
984,03-17 16:15:08.062  2626  2839 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:08.062', '2839']"
985,03-17 16:15:08.063  2626  2839 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:08.063', '2839', 'ret:false']"
986,"03-17 16:15:08.066  1702  2644 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:08.066', '2644', 'ready=true,policy=3,wakefulness=1,wksummary=0x1,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
987,"03-17 16:15:08.066  1702  2644 D PowerManagerService: Acquiring suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:08.066', '2644', 'Acquiring']"
988,"03-17 16:15:08.076  1702  2633 D PowerManagerService: ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0",98e9a197,03-17 <*> 1702 <*> D PowerManagerService: <*>,"['16:15:08.076', '2633', 'ready=true,policy=3,wakefulness=1,wksummary=0x0,uasummary=0x1,bootcompleted=true,boostinprogress=false,waitmodeenable=false,mode=false,manual=38,auto=-1,adj=0.0userId=0']"
989,"03-17 16:15:08.076  1702  2633 D PowerManagerService: Releasing suspend blocker ""PowerManagerService.WakeLocks"".",ee53fc18,"03-17 <*> 1702 <*> D PowerManagerService: <*> suspend blocker ""PowerManagerService.WakeLocks"".","['16:15:08.076', '2633', 'Releasing']"
990,03-17 16:15:08.080  2626  3848 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:08.080', '3848']"
991,03-17 16:15:08.080  2626  3848 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:08.080', '3848', 'ret:false']"
992,03-17 16:15:08.089  2626  2838 W PhoneInterfaceManager: shouldBlockLocation running ...,1fb7566f,03-17 <*> 2626 <*> W PhoneInterfaceManager: shouldBlockLocation running ...,"['16:15:08.089', '2838']"
993,03-17 16:15:08.089  2626  2838 I PhoneInterfaceManager: shouldBlockLocation  ret:false,a485066d,03-17 <*> 2626 <*> I PhoneInterfaceManager: shouldBlockLocation <*>,"['16:15:08.089', '2838', 'ret:false']"
994,03-17 16:15:11.325  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:11.325', 'brightnessIn']"
995,03-17 16:15:11.325  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:11.325', 'brightnessOut']"
996,"03-17 16:15:11.325  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:15:11.325']
997,03-17 16:15:15.843  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:15.843', 'brightnessIn']"
998,03-17 16:15:15.844  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:15.844', 'brightnessOut']"
999,"03-17 16:15:15.844  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:15:15.844']
1000,03-17 16:15:18.834  1702 27357 W ActivityManager: getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:18.834', '27357', 'getRunningAppProcesses:', '10111']"
1001,03-17 16:15:18.856 28601 28601 V AudioManager: unregisterAudioFocusListener...,2ff4e7b9,03-17 <*> 28601 28601 <*> AudioManager: <*>,"['16:15:18.856', 'V', 'unregisterAudioFocusListener...']"
1002,03-17 16:15:18.856 28601 28601 I AudioManager: abandonAudioFocus,2ff4e7b9,03-17 <*> 28601 28601 <*> AudioManager: <*>,"['16:15:18.856', 'I', 'abandonAudioFocus']"
1003,"03-17 16:15:18.859 28601 12278 I MediaPlayer: [HSM] stayAwake false uid: 10111, pid: 28601",1d1d7c41,"03-17 16:15:18.859 28601 12278 I MediaPlayer: [HSM] stayAwake false uid: 10111, pid: 28601",[]
1004,03-17 16:15:18.866 28601 12278 I MediaPlayer: Pid:28601 MediaPlayer destructor,a4db070b,03-17 16:15:18.866 28601 12278 I MediaPlayer: Pid:28601 MediaPlayer destructor,[]
1005,03-17 16:15:19.879  1702  2555 W ActivityManager: getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:19.879', '2555', 'getRunningAppProcesses:', '10111']"
1006,03-17 16:15:19.882  1702 17621 W ActivityManager: getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:19.882', '17621', 'getRunningAppProcesses:', '10111']"
1007,03-17 16:15:19.986  1702  3693 I DisplayManagerService: stopWifiDisplayScanLocked record.mWifiDisplayScanRequested=false,9d1f486d,03-17 <*> 1702 <*> I DisplayManagerService: stopWifiDisplayScanLocked <*>,"['16:15:19.986', '3693', 'record.mWifiDisplayScanRequested=false']"
1008,03-17 16:15:19.986  1702  3693 I DisplayManagerService: stopWifiDisplayScanLocked mWifiDisplayScanRequestCount=0,9d1f486d,03-17 <*> 1702 <*> I DisplayManagerService: stopWifiDisplayScanLocked <*>,"['16:15:19.986', '3693', 'mWifiDisplayScanRequestCount=0']"
1009,03-17 16:15:19.992  1702  2644 I ActivityManager: Process com.tencent.mobileqq:qzone (pid 12236) has died,44f25348,03-17 16:15:19.992 1702 2644 I ActivityManager: Process com.tencent.mobileqq:qzone (pid 12236) has died,[]
1010,03-17 16:15:19.992  1702  2644 D ActivityManager: cleanUpApplicationRecord -- 12236,7b051e5f,03-17 <*> 1702 <*> D ActivityManager: cleanUpApplicationRecord -- <*>,"['16:15:19.992', '2644', '12236']"
1011,03-17 16:15:19.993  1702  2644 W ActivityManager: Scheduling restart of crashed service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService in 1000ms,5ce51fff,03-17 16:15:19.993 1702 2644 W ActivityManager: Scheduling restart of crashed service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService in 1000ms,[]
1012,"03-17 16:15:19.993  1702  2644 I ActivityManager: cleanUpApplicationRecordLocked, pid: 12236, restart: false",c7d43810,"03-17 <*> 1702 <*> I ActivityManager: cleanUpApplicationRecordLocked, pid: <*> restart: false","['16:15:19.993', '2644', '12236,']"
1013,"03-17 16:15:19.993  1702  2644 I ActivityManager: cleanUpApplicationRecordLocked, reset pid: 12236, euid: 0",66514c7a,03-17 <*> 1702 <*> I ActivityManager: <*> <*> <*> <*> euid: 0,"['16:15:19.993', '2644', 'cleanUpApplicationRecordLocked,', 'reset pid: 12236,']"
1014,03-17 16:15:20.000  1702 14638 W ActivityManager: getTasks: caller 10111 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:20.000', '14638', 'getTasks:', '10111']"
1015,03-17 16:15:20.118 23650 23685 V AudioManager: isMusicActive...,412d9c56,03-17 <*> 23650 <*> V AudioManager: isMusicActive...,"['16:15:20.118', '23685']"
1016,03-17 16:15:20.357  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:20.357', 'brightnessIn']"
1017,03-17 16:15:20.357  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:20.357', 'brightnessOut']"
1018,"03-17 16:15:20.357  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:15:20.357']
1019,03-17 16:15:20.661  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:20.661', 'brightnessIn']"
1020,03-17 16:15:20.661  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:20.661', 'brightnessOut']"
1021,"03-17 16:15:20.661  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:15:20.661']
1022,03-17 16:15:20.963  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:20.963', 'brightnessIn']"
1023,03-17 16:15:20.963  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:20.963', 'brightnessOut']"
1024,"03-17 16:15:20.963  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:15:20.963']
1025,"03-17 16:15:20.995  1702  1765 I ActivityManager: new Process app=ProcessRecord{6eaaf00 0:com.tencent.mobileqq:qzone/u0a111}, name: com.tencent.mobileqq:qzone, euid: 0",ac9dc2ba,"03-17 16:15:20.995 1702 1765 I ActivityManager: new Process app=ProcessRecord{6eaaf00 0:com.tencent.mobileqq:qzone/u0a111}, name: com.tencent.mobileqq:qzone, euid: 0",[]
1026,03-17 16:15:21.065  1702  1765 I ActivityManager: Start proc 13003:com.tencent.mobileqq:qzone/u0a111 for service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService,a55c26c6,03-17 16:15:21.065 1702 1765 I ActivityManager: Start proc 13003:com.tencent.mobileqq:qzone/u0a111 for service com.tencent.mobileqq/cooperation.qzone.remote.logic.QzoneWebPluginProxyService,[]
1027,"03-17 16:15:21.126  1702  2250 D ActivityManager: ActivityManagerService,attachApplication,callingPid = 13003",c0b41b15,"03-17 <*> 1702 <*> D ActivityManager: ActivityManagerService,attachApplication,callingPid = <*>","['16:15:21.126', '2250', '13003']"
1028,03-17 16:15:21.207  1702  8289 W ActivityManager: getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:21.207', '8289', 'getRunningAppProcesses:', '10111']"
1029,03-17 16:15:21.230  1702  2107 W ActivityManager: getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:21.230', '2107', 'getRunningAppProcesses:', '10111']"
1030,03-17 16:15:21.264  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:21.264', 'brightnessIn']"
1031,03-17 16:15:21.264  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:21.264', 'brightnessOut']"
1032,"03-17 16:15:21.264  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:15:21.264']
1033,03-17 16:15:21.323  1702 14638 W ActivityManager: getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:21.323', '14638', 'getRunningAppProcesses:', '10111']"
1034,03-17 16:15:21.566  1702  1820 I DisplayPowerController: HBM brightnessIn =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:21.566', 'brightnessIn']"
1035,03-17 16:15:21.566  1702  1820 I DisplayPowerController: HBM brightnessOut =38,0ee6eef5,03-17 <*> 1702 1820 I DisplayPowerController: HBM <*> =38,"['16:15:21.566', 'brightnessOut']"
1036,"03-17 16:15:21.566  1702  1820 D DisplayPowerController: Animating brightness: target=38, rate=200",d7a12ed1,"03-17 <*> 1702 1820 D DisplayPowerController: Animating brightness: target=38, rate=200",['16:15:21.566']
1037,03-17 16:15:21.868  1702  8671 W ActivityManager: getRunningAppProcesses: caller 10113 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:21.868', '8671', 'getRunningAppProcesses:', '10113']"
1038,03-17 16:15:22.067  1702  8303 W ActivityManager: getRunningAppProcesses: caller 10111 does not hold REAL_GET_TASKS; limiting output,c4dfc808,03-17 <*> 1702 <*> W ActivityManager: <*> caller <*> does not hold REAL_GET_TASKS; limiting output,"['16:15:22.067', '8303', 'getRunningAppProcesses:', '10111']"
