LineId,Content,EventId,EventTemplate,ParameterList
1080,INFO Closed socket connection for client /10.10.34.13 : 37598 which had sessionid 0x24ed931194200cb,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.13', '37598', '0x24ed931194200cb']"
1081,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1082,WARN ******* GOODBYE /10.10.34.11 : 52221 ********,cbad1d2c,WARN ******* GOODBYE <*> : <*> ********,"['/10.10.34.11', '52221']"
1083,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1084,WARN Interrupted while waiting for message on queue,6d4370a3,WARN Interrupted while waiting for message on queue,[]
1085,INFO Received connection request /10.10.34.11 : 38283,6a611e72,INFO Received connection request <*> : <*>,"['/10.10.34.11', '38283']"
1086,"INFO Notification : 1 ( n.leader ) , 0x100001546 ( n.zxid ) , 0x1 ( n.round ) , LOOKING ( n.state ) , 1 ( n.sid ) , 0x1 ( n.peerEPoch ) , LEADING ( my state )",f0c04709,"INFO Notification : <*> ( n.leader ) , <*> ( n.zxid ) , <*> ( n.round ) , <*> ( n.state ) , <*> ( n.sid ) , <*> ( n.peerEPoch ) , <*> ( my state )","['1', '0x100001546', '0x1', 'LOOKING', '1', '0x1', 'LEADING']"
1087,"INFO Notification : 1 ( n.leader ) , 0x100001546 ( n.zxid ) , 0x2 ( n.round ) , LOOKING ( n.state ) , 1 ( n.sid ) , 0x1 ( n.peerEPoch ) , LEADING ( my state )",f0c04709,"INFO Notification : <*> ( n.leader ) , <*> ( n.zxid ) , <*> ( n.round ) , <*> ( n.state ) , <*> ( n.sid ) , <*> ( n.peerEPoch ) , <*> ( my state )","['1', '0x100001546', '0x2', 'LOOKING', '1', '0x1', 'LEADING']"
1088,INFO Follower sid : 1 : info : org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@19b4ac28,ea9b3b3a,INFO Follower sid : 1 : info : <*>,['org.apache.zookeeper.server.quorum.QuorumPeer$QuorumServer@19b4ac28']
1089,INFO Synchronizing with Follower sid : 1 maxCommittedLog = 0x100001546 minCommittedLog = 0x100001352 peerLastZxid = 0x100001546,ee251647,INFO Synchronizing with Follower sid : 1 maxCommittedLog = <*> minCommittedLog = <*> peerLastZxid = <*>,"['0x100001546', '0x100001352', '0x100001546']"
1090,INFO Sending DIFF,49b8b663,INFO Sending DIFF,[]
1091,INFO Accepted socket connection from /10.10.34.12 : 54759,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.12', '54759']"
1092,WARN Connection request from old client /10.10.34.12 : 54759 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.12', '54759']"
1093,INFO Client attempting to establish new session at /10.10.34.12 : 54759,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.12', '54759']"
1094,INFO Established session 0x24ed931194200da with negotiated timeout 10000 for client /10.10.34.12 : 54759,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x24ed931194200da', '10000', '/10.10.34.12', '54759']"
1095,INFO Accepted socket connection from /10.10.34.13 : 37611,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.13', '37611']"
1096,WARN Connection request from old client /10.10.34.13 : 37611 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.13', '37611']"
1097,INFO Client attempting to establish new session at /10.10.34.13 : 37611,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.13', '37611']"
1098,INFO Established session 0x24ed931194200db with negotiated timeout 10000 for client /10.10.34.13 : 37611,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x24ed931194200db', '10000', '/10.10.34.13', '37611']"
1099,INFO Accepted socket connection from /10.10.34.11 : 52865,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.11', '52865']"
1100,WARN Connection request from old client /10.10.34.11 : 52865 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.11', '52865']"
1101,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
1102,INFO Closed socket connection for client /10.10.34.11 : 52909 which had sessionid 0x24ede63a01b0004,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.11', '52909', '0x24ede63a01b0004']"
1103,INFO Accepted socket connection from /10.10.34.11 : 53161,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.11', '53161']"
1104,WARN Connection request from old client /10.10.34.11 : 53161 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.11', '53161']"
1105,INFO Client attempting to establish new session at /10.10.34.11 : 53161,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.11', '53161']"
1106,INFO Established session 0x24ede63a01b0005 with negotiated timeout 10000 for client /10.10.34.11 : 53161,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x24ede63a01b0005', '10000', '/10.10.34.11', '53161']"
1107,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
1108,INFO Closed socket connection for client /10.10.34.11 : 53161 which had sessionid 0x24ede63a01b0005,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.11', '53161', '0x24ede63a01b0005']"
1109,INFO Accepted socket connection from /10.10.34.11 : 53174,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.11', '53174']"
1110,WARN Connection request from old client /10.10.34.11 : 53174 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.11', '53174']"
1111,INFO Client attempting to establish new session at /10.10.34.11 : 53174,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.11', '53174']"
1112,INFO Established session 0x24ede63a01b0006 with negotiated timeout 10000 for client /10.10.34.11 : 53174,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x24ede63a01b0006', '10000', '/10.10.34.11', '53174']"
1113,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
1114,INFO Closed socket connection for client /10.10.34.11 : 53174 which had sessionid 0x24ede63a01b0006,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.11', '53174', '0x24ede63a01b0006']"
1115,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
1116,INFO Closed socket connection for client /10.10.34.11 : 52902 which had sessionid 0x24ede63a01b0001,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.11', '52902', '0x24ede63a01b0001']"
1117,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
1118,INFO Closed socket connection for client /10.10.34.11 : 52900 which had sessionid 0x24ede63a01b0000,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.11', '52900', '0x24ede63a01b0000']"
1119,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
1120,INFO Closed socket connection for client /10.10.34.11 : 52903 which had sessionid 0x24ede63a01b0002,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.11', '52903', '0x24ede63a01b0002']"
1121,INFO Accepted socket connection from /10.10.34.12 : 52296,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.12', '52296']"
1122,WARN Connection request from old client /10.10.34.12 : 52296 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.12', '52296']"
1123,INFO Client attempting to establish new session at /10.10.34.12 : 52296,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.12', '52296']"
1124,INFO Accepted socket connection from /10.10.34.12 : 52298,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.12', '52298']"
1125,WARN Connection request from old client /10.10.34.12 : 52298 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.12', '52298']"
1126,INFO Client attempting to establish new session at /10.10.34.12 : 52298,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.12', '52298']"
1127,INFO Established session 0x24ede63a01b001d with negotiated timeout 10000 for client /10.10.34.12 : 52296,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x24ede63a01b001d', '10000', '/10.10.34.12', '52296']"
1128,INFO Established session 0x24ede63a01b001e with negotiated timeout 10000 for client /10.10.34.12 : 52298,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x24ede63a01b001e', '10000', '/10.10.34.12', '52298']"
1129,INFO Accepted socket connection from /10.10.34.13 : 52294,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.13', '52294']"
1130,WARN Connection request from old client /10.10.34.13 : 52294 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.13', '52294']"
1131,INFO Client attempting to establish new session at /10.10.34.13 : 52294,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.13', '52294']"
1132,INFO Accepted socket connection from /10.10.34.13 : 52295,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.13', '52295']"
1133,WARN Connection request from old client /10.10.34.13 : 52295 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.13', '52295']"
1134,INFO Client attempting to establish new session at /10.10.34.13 : 52295,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.13', '52295']"
1135,INFO Established session 0x24ede63a01b001f with negotiated timeout 10000 for client /10.10.34.13 : 52294,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x24ede63a01b001f', '10000', '/10.10.34.13', '52294']"
1136,INFO Established session 0x24ede63a01b0020 with negotiated timeout 10000 for client /10.10.34.13 : 52295,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x24ede63a01b0020', '10000', '/10.10.34.13', '52295']"
1137,INFO Accepted socket connection from /10.10.34.11 : 53435,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.11', '53435']"
1138,WARN Connection request from old client /10.10.34.11 : 53435 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.11', '53435']"
1139,INFO Client attempting to establish new session at /10.10.34.11 : 53435,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.11', '53435']"
1140,INFO Established session 0x24ede63a01b0021 with negotiated timeout 20000 for client /10.10.34.11 : 53435,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x24ede63a01b0021', '20000', '/10.10.34.11', '53435']"
1141,INFO Closed socket connection for client /10.10.34.11 : 54576 which had sessionid 0x24ede63a01b0034,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.11', '54576', '0x24ede63a01b0034']"
1142,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
1143,INFO Closed socket connection for client /10.10.34.11 : 54571 which had sessionid 0x24ede63a01b0030,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.11', '54571', '0x24ede63a01b0030']"
1144,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
1145,INFO Closed socket connection for client /10.10.34.12 : 52322 which had sessionid 0x24ede63a01b0031,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.12', '52322', '0x24ede63a01b0031']"
1146,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
1147,INFO Closed socket connection for client /10.10.34.13 : 52310 which had sessionid 0x24ede63a01b0032,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.13', '52310', '0x24ede63a01b0032']"
1148,WARN caught end of stream exception,dc800d8a,WARN caught end of stream exception,[]
1149,INFO Closed socket connection for client /10.10.34.13 : 52311 which had sessionid 0x24ede63a01b0033,a46fe0af,INFO Closed socket connection for client <*> : <*> which had sessionid <*>,"['/10.10.34.13', '52311', '0x24ede63a01b0033']"
1150,INFO Accepted socket connection from /10.10.34.11 : 54643,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.11', '54643']"
1151,WARN Connection request from old client /10.10.34.11 : 54643 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.11', '54643']"
1152,INFO Client attempting to establish new session at /10.10.34.11 : 54643,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.11', '54643']"
1153,INFO Established session 0x24ede63a01b0036 with negotiated timeout 10000 for client /10.10.34.11 : 54643,52f551a0,INFO Established session <*> with negotiated timeout <*> for client <*> : <*>,"['0x24ede63a01b0036', '10000', '/10.10.34.11', '54643']"
1154,INFO Accepted socket connection from /10.10.34.12 : 52326,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.12', '52326']"
1155,WARN Connection request from old client /10.10.34.12 : 52326 ; will be dropped if server is in r-o mode,f7055886,WARN Connection request from old client <*> : <*> ; will be dropped if server is in r-o mode,"['/10.10.34.12', '52326']"
1156,INFO Client attempting to establish new session at /10.10.34.12 : 52326,25b24862,INFO Client attempting to <*> <*> <*> at <*> : <*>,"['establish', 'new session', '/10.10.34.12', '52326']"
1157,INFO Accepted socket connection from /10.10.34.12 : 52327,da32e978,INFO Accepted socket connection from <*> : <*>,"['/10.10.34.12', '52327']"
